sample_id,C,m,sigma_scale,life_cycles,a_crit_m,failed_within_grid
264,1.0052676981643334e-10,2.937761072975677,0.9664425602434664,271144075.4449618,,False
265,1.0572207185107036e-10,2.9689366555669707,0.976119885333341,232081979.46892047,,False
266,9.749212154561728e-11,2.950845173642968,0.9600331767837513,276222682.1984496,,False
267,9.937686152063236e-11,2.8685725057445537,1.0171323599597402,262896122.1120724,43.87225279953225,True
268,9.651029133674753e-11,2.705366298887952,1.0578984526282775,360281913.65696156,42.51792566233679,True
269,9.600081017367758e-11,2.8444518751145185,0.9907943533941418,312394064.7926836,44.80651301222404,True
270,8.907304287798866e-11,2.9316368148138956,0.9364375420043798,340676695.82317686,,False
271,9.903834491206376e-11,2.780955274744952,0.9458646588856592,427707685.63859797,,False
272,9.50660486552305e-11,2.9531274730121577,1.019729971068527,221794451.83962324,43.782725100203734,True
273,1.1609441576573371e-10,2.9808393297267304,1.0922058206697134,136948030.22913632,41.45651149588871,True
274,1.1110420706376233e-10,2.9026866976295844,1.0196862499657198,214694311.80404425,43.78422819131903,True
275,9.970412690454241e-11,2.5836220133687604,0.9806551724674374,623729795.2136402,,False
276,8.867465078693023e-11,2.76219116372882,1.0383091983425141,359713852.524782,43.15544471321032,True
277,8.532084986895919e-11,3.0786189158556083,0.9880250682206627,201426717.26751348,44.90763885191741,True
278,1.0743497234965311e-10,2.8353462206971622,0.9810857391317896,311764580.7792301,,False
279,9.852239256141253e-11,2.6915856776871006,0.9520770447152368,524221657.7718382,,False
280,1.0060937667255947e-10,3.0135247388310273,1.0704224422123179,155164720.82904908,42.12256864031471,True
281,7.925197452504775e-11,2.8913355591543675,0.8730396041252169,516452771.96644545,,False
282,1.0490340942295854e-10,3.0004940488957725,1.0398929600139635,168347437.4897748,43.10300981422521,True
283,1.003624352468579e-10,2.9176958675219367,0.9768127531101232,276393143.355783,,False
284,8.533986542962102e-11,2.935855913621217,0.9794829634274194,308494645.0763812,,False
285,9.147336184848049e-11,2.9263009247714518,1.0846157578058906,203554114.31462485,41.68555127871508,True
286,9.853168516182259e-11,2.9597488311921003,0.9642934453899974,264004932.16703486,,False
287,9.650368126421995e-11,3.11774304485561,0.9659965422985795,182959456.38949633,,False
288,9.319515661628588e-11,2.9871006335959187,0.9934802880540234,225994802.35418624,44.708969449738454,True
289,9.500651262656678e-11,2.7319660682154465,1.0206923692906118,380178373.881485,43.749671352572115,True
290,9.358101716921391e-11,2.9346661515278907,0.9779072108853565,283481099.8384321,,False
291,9.74646001161837e-11,3.004148076810322,0.9213070534732057,274889606.16962004,,False
292,1.1012632294073431e-10,3.0102700806536147,0.9567150909559117,214042333.845376,,False
293,7.136007896705955e-11,2.84733950169409,1.0640666928232259,336660786.01227885,42.322043724080146,True
294,9.372623746070703e-11,3.006494444518813,1.0037388394567757,207581949.91091576,44.341220025264235,True
295,9.76945192451755e-11,2.9827742399551207,1.022554364185191,199024561.57279137,43.68589742590587,True
296,9.884154230099616e-11,3.147251743696973,0.9869289396413481,147923827.01750845,44.94782289219001,True
297,9.242962001931562e-11,2.814999826375149,0.9670251151913365,396670872.3421626,,False
