sample_id,C,m,sigma_scale,life_cycles,a_crit_m,failed_within_grid
467,1.1459741915932337e-10,3.0222504331523123,0.9842531679621427,129188162.15514067,32.79260547104972,True
468,1.0661753635111006e-10,2.956194758943052,1.1213333879365686,107922771.36541915,28.603990436169475,True
469,8.676392528312038e-11,2.8916129415276006,0.959149567462896,252319242.46893317,33.674981206445864,True
470,9.933800114352919e-11,2.8438973719419165,1.0148966588484207,208075782.4837218,31.774669895204273,True
471,9.209204893103688e-11,2.846676734337698,0.9624890464878934,261695230.44975975,33.55494637484067,True
472,9.327010715481509e-11,2.922774646995195,1.0892810374310653,147040017.06580025,29.518796605519235,True
473,9.777912623438767e-11,2.948416907335229,1.0443413164399602,150209610.13317433,30.852835466545045,True
474,1.0194404272296378e-10,2.79923824938994,0.9660825060579428,261716749.78550676,33.42670934580338,True
475,9.274311855471346e-11,2.893648075561423,1.0256297496715614,191322279.99671957,31.432514753632617,True
476,1.0621297471424984e-10,2.6868380431336973,1.0128847860638277,286605435.88380486,31.83961244614188,True
477,8.503739302903293e-11,2.91117137841706,0.9741687619012631,234289606.14649194,33.141601112209834,True
478,9.606085499867778e-11,2.9662149241958686,1.0379082108614086,149247499.25820634,31.049773669133774,True
479,1.2093766777531998e-10,2.8619931373119125,1.0194652695552204,161370684.42573977,31.62814865234818,True
480,9.814156552920264e-11,3.0716526996140106,1.0107849356942977,123099703.82632658,31.907670611695185,True
481,1.0975885926341927e-10,2.801876155256395,0.9979040144378836,219283358.65377858,32.331420984564545,True
482,9.68785937104628e-11,2.9117440415303264,1.0215527246299825,177441669.9331187,31.561637478221193,True
483,1.0157546011516606e-10,2.8864175253334046,1.011469383074623,185489504.03823414,31.88545597259525,True
484,9.545488133383016e-11,2.8799702332556594,1.0029546666512508,205718133.72129777,32.16396985190839,True
485,9.436408722082364e-11,2.8785677831995256,0.9679492042006218,232703707.8289217,33.360469698878475,True
486,8.851696899143598e-11,2.9007105030009472,1.0846883120381245,165843521.3841951,29.65430602149337,True
487,1.0013089304599252e-10,2.9747958743463703,0.9474790028325727,186584958.66465664,34.10111564828798,True
488,8.782524298381663e-11,3.0277736236274744,1.0213818109439872,147891178.07318714,31.56707296736893,True
489,1.0238961826860892e-10,2.8897749755495843,0.9839879628849284,198573217.2184589,32.80169195629373,True
490,1.0641875524268075e-10,2.9715316072171634,1.087977363472465,114649960.25773181,29.557145520954688,True
491,9.951870150947741e-11,2.8198233053733217,0.954825873138808,264408773.95489678,33.831640140534944,True
492,9.325201215786536e-11,2.9665955452726234,0.9632368369119834,193971482.30480725,33.528181715545,True
493,1.0035806956136349e-10,2.8138008476173013,0.9515090968369088,268761441.11267596,33.95278075074061,True
494,9.303673866675444e-11,2.9990659936088133,1.0161732525475304,152068750.30467764,31.733595250734886,True
495,1.0498125240446544e-10,3.111064087739324,0.9313474670215679,136654493.06047472,34.70771938751708,True
496,7.841850159153481e-11,2.877791611202861,0.9760735752621117,273472920.775072,33.07512794489941,True
497,9.2778169266061e-11,2.670745650919259,0.8923817088572857,490426124.32588,36.31667313104972,True
498,7.688820484680962e-11,2.835192706675518,1.0120210677064045,276914833.0205674,31.86757219378696,True
499,8.164741602981883e-11,3.0131875134289303,0.9749892570621869,190921279.71389362,33.112936062916084,True
500,1.0909307740621353e-10,2.9453076787025245,0.9255971628034073,197436252.1407054,34.92906339444289,True
501,1.0459377582692819e-10,2.9148913598675033,1.054280470148703,148029313.51756707,30.55329087401078,True
502,8.909298976046601e-11,2.990866835595484,0.9346166550807531,210815477.17550993,34.58309433659331,True
503,8.157596682200739e-11,2.938445343924842,1.0398471845014108,186960824.7557891,30.99015886305223,True
504,6.754052315672015e-11,3.0117725187451136,0.9649479588006098,239298661.64988044,33.467093889403166,True
505,9.078244312384671e-11,2.981942367664699,1.0800785688947714,134091332.6982708,29.79147639339566,True
506,1.1923598411757507e-10,3.042170045273696,1.0374775269463072,100092515.58437212,31.063045526482895,True
507,1.0017488900605102e-10,2.9258796083906256,0.9495976064562985,207839551.2197045,34.02297964306456,True
508,9.06281060539249e-11,2.9805259401493958,0.9541458723894847,198952342.77949864,33.85640758142941,True
509,1.0046477001120294e-10,2.8592872926914215,1.0302762602612154,189386072.62433589,31.28660197517907,True
510,8.101479981125335e-11,2.8298539188440994,0.9868810934644917,287146632.4899355,32.7028311565076,True
511,9.314569571810271e-11,3.0606767640418973,0.9915328746489317,141644660.56130636,32.5450852749796,True
512,9.695498374095109e-11,2.911620467632269,1.0636119430886048,156681544.6119342,30.277155825752658,True
513,9.517343374251794e-11,2.970488056586238,0.9625655563315022,188722941.0910147,33.552206050931986,True
514,1.0359173876822478e-10,2.902374001441139,1.0045646886087727,178716570.45159364,32.11094453340267,True
515,9.93085941718661e-11,2.8313484349080036,1.0477313896826153,194995034.5724724,30.75002735911872,True
516,1.0241592977383677e-10,2.8910982892582404,1.04045587441928,166850050.72019193,30.971490182686857,True
517,8.939162609058471e-11,3.0335994017767716,0.9920193666239664,157209428.3130703,32.52867336558934,True
518,1.0461902792074126e-10,2.9455240074279425,0.985554705957367,169249999.3571077,32.748082924974085,True
519,1.1163779469719032e-10,2.7188526840269542,0.9130592268739535,341239106.829334,35.43910051634428,True
520,8.668656461134644e-11,2.8684755543423845,0.9471877503667402,277188250.79738396,34.111884630071245,True
521,8.747812170514023e-11,3.0682293792704716,1.0159179613287366,136998768.67658666,31.74180103655539,True
522,1.0882352962867424e-10,2.8686203138150046,0.9931058905528882,191099977.64253616,32.492077309434706,True
523,9.416309772772742e-11,2.709952130826582,1.0037463539283114,313760993.6486668,32.137874745028725,True
524,1.0947668536383896e-10,3.0793048885422545,1.051962680481703,95267957.03259605,30.622637961579457,True
525,9.175165716583504e-11,2.9582392509812796,0.9406338445468863,216573473.87585396,34.35597700958241,True
526,1.0996843753219883e-10,2.88299871411872,0.9881909848883675,185479973.3064271,32.65826139801472,True
527,9.726226384133234e-11,2.852858226391793,1.0094355481705608,211374458.1614899,31.951554998409918,True
528,9.847899670389788e-11,2.9982351929791737,0.9647920031212742,169552241.1881211,33.47265260310443,True
529,1.1102129300803108e-10,2.8358016599773808,1.0715738556963708,161254601.709551,30.045350830526747,True
530,9.252700341653596e-11,3.004825642451599,1.0454293400806574,137878907.97061527,30.81976716524945,True
531,8.69652278791204e-11,2.9442195285724257,1.0145066663544378,186678477.0570188,31.787238591118015,True
532,9.16937836029278e-11,2.914468192548735,1.0897115889664293,152488809.86010998,29.506151643543358,True
533,1.0034240592617414e-10,2.9045514805335597,0.9250552360194929,236535811.13101113,34.95006544182887,True
534,8.096871290706707e-11,2.8725031963285823,0.9996136859447159,249448195.81047815,32.27454847281004,True
535,1.0211972066545077e-10,2.994564012020927,1.0183168484467031,139130848.6628531,31.664856295444256,True
536,9.082779535086967e-11,2.803465716789817,0.9542722476603039,301697155.1246659,33.85180198660751,True
537,1.0701900154304222e-10,2.727807487316979,1.0150357270908865,255895410.66466248,31.770190333603992,True
538,7.301510107295547e-11,2.951444012289248,0.9446708753106061,272857382.27144486,34.205222042376676,True
539,8.844896855899999e-11,2.953123832806715,1.0345278659137127,169047005.54517516,31.154238613616265,True
540,7.980990574815263e-11,2.938024115251177,1.0528917384064453,184055327.2451015,30.594804357859026,True
541,8.806819712290606e-11,2.930772836961804,1.0136166700564164,190945589.0305351,31.815957652984753,True
542,9.837759265064587e-11,2.8579459621662453,0.9073601092467527,285096812.6377008,35.67698343198539,True
543,9.427942439568236e-11,2.9687482704385526,0.9516603239416983,198251787.75777397,33.94723901990241,True
544,9.356757533809906e-11,2.885444187324546,1.028235500160658,191961301.31368503,31.350524860009642,True
545,9.447182523475143e-11,2.841288643918482,1.0010599321756184,229486354.63255742,32.226590516661645,True
546,9.795252710995146e-11,2.85881086877446,0.8652998691153756,329457571.70957303,37.52948972313246,True
547,8.631805399734617e-11,3.092063969877583,1.062141519193412,113540169.71914005,30.320346268803533,True
548,1.027857565526309e-10,2.7165023917954567,1.0068328253126917,280398884.4005801,32.03653224670291,True
549,1.0236159331570065e-10,2.93997881042958,0.9590462667999977,190782475.5648348,33.67870759307264,True
550,9.969636420149857e-11,2.7220889572376286,1.0497477798783332,252576562.44920045,30.689192801340106,True
551,1.0134272105041213e-10,2.879176666167703,0.9661229993546551,217617122.578914,33.42526972804445,True
552,9.884561280776314e-11,2.8466372514845815,0.9655773941197893,241485215.63830447,33.444677233482246,True
553,1.1553670370621826e-10,2.6814971703320123,1.0179176325507018,263141981.94876805,31.677636063081344,True
554,9.516389595789591e-11,2.9289037590433766,1.0890519229621147,142035986.1460005,29.525529594214827,True
555,9.305200110398807e-11,2.8519961937807805,1.0811793588986442,179808448.16063872,29.75861429581862,True
556,8.876613522856918e-11,2.6800793657438757,1.0179855749452054,343621218.0955701,31.67546037172739,True
557,8.609027836245278e-11,2.9739568090774253,1.023119282942516,170927003.48548588,31.51190155229912,True
558,8.405307083902968e-11,3.0335006177988935,1.0395749466042412,144083228.11075243,30.99851554657382,True
559,8.746754579298319e-11,3.039012434229657,0.9371508162315325,190207523.340843,34.48708755226394,True
560,9.532146833614011e-11,2.925895644065147,1.0322074168575992,168768208.20178676,31.226344972895735,True
561,9.920923323357806e-11,2.8946058138577118,0.9632963265928236,216225827.14143303,33.526054265601324,True
562,9.649096376210076e-11,3.0228156620895796,1.015923903339829,138566968.90544918,31.74160999654228,True
563,8.865086133667476e-11,3.05823835853401,0.9886266186196331,151111456.7215915,32.643464897576635,True
564,1.0464177181459166e-10,3.0033568702875626,1.0250604163557107,130184968.36362916,31.45048430456693,True
565,1.030983616540891e-10,2.79584623977702,1.005905173250323,231303976.4142848,32.06692579502193,True
566,9.446737624874864e-11,2.910134485321492,0.846348486458935,325079169.03460455,38.42435839601181,True
567,8.973200501121876e-11,2.933951614429143,1.008944585585259,188650072.81389546,31.96755106439337,True
568,1.0126490803996608e-10,2.709038303108277,1.032107647614963,269701202.8097326,31.229452503415075,True
569,9.78045464398666e-11,2.9369360659620773,1.0222964174169227,164981365.8340248,31.538007319293644,True
570,8.209797830961554e-11,3.117299182597939,0.994870702689571,138867350.2022387,32.43280566443551,True
571,9.534738954254971e-11,2.953993616580079,1.0821080845965203,135973041.91127905,29.730940866959426,True
572,9.851554379591407e-11,3.0373413081441756,1.015568656456083,131193978.06022649,31.75303537271745,True
573,8.736293004971757e-11,2.908291473012871,1.0218836650096552,198225220.7444723,31.55111790269644,True
574,9.782249657123945e-11,2.8826781676016178,1.0522245947025284,172307509.0059537,30.61478631041944,True
575,8.203370414152523e-11,2.928127139008098,1.01812964998483,203493877.89236104,31.67084767674993,True
576,1.0882738656011685e-10,2.8084173352015567,0.9550991123292898,248212010.77514282,33.8216979731993,True
577,1.0798031985657055e-10,2.7936224812765613,0.8780831293110188,332239370.41917455,36.947689850767816,True
578,9.357583359069154e-11,3.0166304557169368,0.9761439548990959,164607381.02001312,33.07267684339589,True
579,9.94891616432551e-11,3.027234234286652,1.0380472762940558,124175441.1009204,31.045490612579798,True
580,7.28647491283212e-11,2.790889368441265,0.9823451834291097,355415429.2803637,32.8580863660781,True
581,8.489906246145281e-11,2.9867998804553864,1.0400589186140865,159578041.46085513,30.983662443436103,True
582,9.317972236653955e-11,2.881304002439398,1.0074364087960137,207227123.84847915,32.01678652384412,True
583,8.570752299430215e-11,2.923980857449043,1.0644033035131093,171543873.7627646,30.253960760045658,True
584,1.0285820623325433e-10,2.9360218639435063,0.985239164643967,176277767.90289795,32.75886604710489,True
585,1.1517404669518076e-10,2.989435046812432,1.0233807413283844,122967230.6188735,31.503615460042198,True
586,8.47044986934787e-11,2.898271820186319,1.025294253226768,207347745.75057462,31.443101426371793,True
587,8.796035132078216e-11,3.031016199530194,1.0750800936315597,124487142.9138059,29.941543419551635,True
588,9.826030433577533e-11,2.9209412839759925,0.9146681346832861,240625606.8336417,35.372480777682654,True
589,1.1146671502559637e-10,2.9524184272469536,0.9770795862723421,160517863.75280368,33.04012529395985,True
590,8.426520659961694e-11,2.8066737408462754,1.0424258052694253,247862151.8728248,30.91122133893275,True
591,9.839074677414665e-11,3.1058659010704837,1.0772948239889324,91949429.95251694,29.874879727397083,True
592,1.1348446896780585e-10,2.936982492320497,1.012003575632104,146696720.39203265,31.868138929279166,True
593,8.014311217747904e-11,2.9612997425345102,0.9853647917789257,212892734.28367803,32.75457211229979,True
594,8.370173561428002e-11,2.729181418878846,1.0378559184337222,305617365.0176969,31.051384513153586,True
595,9.193337657797596e-11,2.80772979769209,1.0434351337615841,225948345.0821929,30.88042971301708,True
596,9.100235123658806e-11,3.0137883687918734,0.9820169160666347,167200536.30075377,32.86937796166376,True
597,1.0380097236243499e-10,2.9186891118292606,1.0165153656088772,165343079.25320333,31.72260522658912,True
598,9.831993331028005e-11,2.6986220265171075,1.0590263631205985,264534598.1296404,30.412243272512356,True
599,7.896036422743557e-11,2.993828992898382,1.0945229496637225,143418590.775497,29.365522486711402,True
600,1.0094793986784779e-10,2.835621719564728,1.0371302479617646,195721759.63098463,31.07375522394625,True
601,9.045562668138576e-11,3.0311316985876715,1.0022069448332798,151279609.41985717,32.188653653133485,True
602,1.082346932826359e-10,2.88121643213963,0.9972962411981046,184033398.37331024,32.35168564453006,True
603,8.997515965020558e-11,2.910470668602053,1.0278698278596812,188050109.9339374,31.362005657360115,True
604,8.988849328221854e-11,3.007895457859165,0.9942163578760275,165091105.74838015,32.454757448242994,True
605,1.0119486346372351e-10,2.800250702914534,1.0094820249511194,230704669.1564378,31.950041543277447,True
606,1.033240942304346e-10,2.790715319216606,0.9471061867734563,279568558.39215314,34.11490160917738,True
607,1.0030175389378756e-10,2.8703501579601896,1.064852859824558,167049208.14419097,30.240799454172066,True
608,7.981826575310584e-11,2.972717279962122,0.9429907636425661,238747799.8810902,34.26780569137107,True
609,1.0116513062331121e-10,2.756912274738651,0.9783944119773493,281056364.36304194,32.99448641364162,True
610,8.607064270392578e-11,2.7231965400110907,1.0048796630425907,331331274.9971004,32.10059087011197,True
611,9.825865067124734e-11,2.9723720927043793,1.099549343994432,119771648.49580829,29.219922659587592,True
612,8.233214942016902e-11,2.8297021687433,0.9788658507573836,289676940.51741225,32.97815217631068,True
613,1.0028469261641341e-10,2.850777398707972,0.9666992093019802,234858811.33425254,33.40479737955955,True
614,8.825665051864923e-11,2.7043189598059834,0.9724591541333103,372013897.7314685,33.201483845207406,True
615,8.3686707357499e-11,2.822102068564802,1.0829448583805656,214220137.119343,29.706047996541365,True
616,1.0285267331023104e-10,2.889243270336885,0.859382650324699,298854457.27725756,37.80465819497432,True
617,9.831978740809682e-11,2.9830377857622894,0.9498630993925706,184903133.1207921,34.013212601372175,True
618,9.01058227066282e-11,2.8128769833765364,1.1365644354579776,175436688.69764486,28.18736588798151,True
619,1.0993131695060223e-10,3.0557376120232496,1.0295441036745818,107657371.15170823,31.309506222454836,True
620,9.176973675293048e-11,2.82154439758202,0.944700752533039,294870365.3703532,34.20411113939716,True
621,9.630823367012098e-11,2.8216908198414825,0.9979041008912615,238252565.3470334,32.33141810375141,True
622,9.858156909771458e-11,3.0437357551897803,1.003372728303393,134176746.30143477,32.15018483081758,True
623,9.005120703236531e-11,2.9111460152363917,1.0423062622952803,179714977.1665937,30.91487219115618,True
624,1.0052290841663932e-10,2.8347975270988424,1.0919751001411282,168423379.05829257,29.439838099895052,True
625,9.087885746721865e-11,2.8744866868819408,1.0194275840639608,208359728.78332546,31.629351902883915,True
626,9.20482721067244e-11,3.025307357754206,0.973010584849352,165608012.0326953,33.18214579343301,True
627,1.0908136934211209e-10,3.0366202819625685,1.0393542221049101,110259449.58359623,31.0052941753312,True
628,8.601037389588065e-11,2.8083206820729747,0.965087365156857,304495750.79468983,33.4621265623785,True
629,7.283730882307689e-11,2.8857566189920894,0.9483331252005486,315534083.30694395,34.06957284562287,True
630,1.1146499515211419e-10,2.8990156827667573,0.9120045564021777,225210043.54100272,35.482898598436854,True
631,1.2047354834502722e-10,2.7913759889483405,0.9217435802749799,259564967.1592573,35.082269430807294,True
632,9.210941505168642e-11,2.8844314947350007,0.9551777421937864,244847103.7770179,33.818837976114196,True
633,7.740635481004622e-11,2.89053228604517,0.9411105116149564,300545805.247567,34.33810947538812,True
634,9.301935382851894e-11,3.0040209478936735,1.0156618263687358,150528161.59751874,31.750038088213966,True
635,9.325225968152958e-11,3.0107425028311203,0.9400299087087982,188768068.05577776,34.378641148725976,True
636,9.417673112618634e-11,2.857079060164099,0.8428166848987628,372307479.01904607,38.59557591969111,True
637,8.531147479755026e-11,2.868604685613919,0.9478044112705267,281012221.3775011,34.089091586792435,True
638,1.0156378696777419e-10,2.9564292302055635,0.976407017613929,174869086.61963847,33.0635183247257,True
639,1.0103527080274644e-10,2.831481155107299,0.9697275256064017,241785722.6511698,33.29760328832479,True
640,8.165370604973466e-11,2.9488640151737404,1.0759762339654593,163749095.67259464,29.914536414613448,True
641,1.0271228862427092e-10,2.8812093512630788,0.9693228720355425,211531954.19823992,33.31188814515752,True
642,1.1570577582668056e-10,2.793060142226138,1.04404617315996,185771959.3764875,30.86181763988859,True
643,9.765081919139578e-11,2.7943163287120356,0.9990508700159569,250151045.16301334,32.293249147823495,True
644,9.276167844414235e-11,3.03470586960311,0.99788476371637,148286594.48269978,32.332062472582216,True
645,9.46367691416878e-11,2.8743578520856703,0.9582309855575981,241696037.65376577,33.708145598404656,True
646,1.0190646496289819e-10,3.054035409389831,0.9970608674209617,129215814.19099309,32.35954022370209,True
647,7.93855525871307e-11,2.838636373928509,0.9617451936551291,310164214.9148945,33.5816113939613,True
648,9.757815074858211e-11,2.9191205201131494,1.0085012157127284,180043327.59240812,31.98200989392276,True
649,9.225154608515702e-11,3.1292676723018245,0.9881875183688156,122779157.8932874,32.658379192267326,True
650,1.1373912012437804e-10,2.7842613255336723,0.95276860334042,253346016.30876124,33.90667970989,True
651,9.432794175547241e-11,2.7002185500100224,1.0495947169850297,281831994.6060287,30.693802515708803,True
652,1.1201172106674739e-10,3.0186590131287234,1.0213420240010713,118554273.15251876,31.568338554202747,True
653,8.540408930129273e-11,2.8073190894606928,0.9775968632928875,295771928.7195007,33.0221554566571,True
654,1.0163768800130681e-10,2.8879293635893766,1.0072746523517655,187060131.43765926,32.02207592788537,True
655,9.90662425323958e-11,2.8314081789548418,0.9958088739249018,227694607.40175328,32.40138248120176,True
656,8.76571464204981e-11,2.916816278095532,0.9566204531368363,237194406.92048207,33.76644583242303,True
657,9.770300270051464e-11,2.7949463792814258,1.0035248114510582,246339588.12096718,32.145172942512026,True
658,1.0764018083358337e-10,2.8720059912116693,0.9689494122596313,206561971.54408073,33.3250824029987,True
659,9.289159963884864e-11,2.9349815326556534,0.9527533082189951,217125821.86628652,33.90723881791374,True
660,7.975715856797027e-11,2.789169111372574,0.9188616334866737,397743721.7155101,35.1999378670789,True
661,9.583139686581652e-11,2.8199915970354112,0.9820696323230684,252237102.872287,32.86756414240193,True
662,8.733673828999188e-11,2.855261716640147,1.0283485329791862,221249337.07040644,31.346977687346435,True
663,9.271352698882674e-11,2.7471184565773723,0.965267032331057,326685078.9489685,33.45572677814208,True
664,9.521675741102284e-11,2.8477439017201256,1.1260354346078985,156510291.60891423,28.47416971329985,True
665,7.962573872625104e-11,2.9018796539902905,1.0442842826826366,206692600.3375522,30.854570794169724,True
666,8.048967994252149e-11,2.8500451058411573,1.065216506633024,218619867.7393051,30.230161380597576,True
667,1.0062784162104505e-10,2.862862350706828,1.0397621506036878,182306325.67875308,30.992768615180882,True
668,9.098190051677107e-11,2.8880098329093418,1.0926432487469286,162726397.25355536,29.420316030922745,True
669,7.137845431852256e-11,2.824425653756769,0.9606499008263729,358036514.13031656,33.62094971098181,True
670,1.035345027514381e-10,2.9591062565866877,0.8719631307170689,242190627.04490927,37.22409862892728,True
671,9.86147496506327e-11,3.0335978124801777,0.9776937195823558,149266764.01165837,33.01879285129594,True
672,8.914680168924976e-11,2.8435619607804554,1.0279109287773769,223304513.72540897,31.360714828650934,True
673,8.335842997384089e-11,2.9385198231477707,1.007575848587399,201696362.27662826,32.01222823300451,True
674,1.0402375580461764e-10,2.8660382844565353,1.013773630548389,188961645.56783667,31.81088907287583,True
675,9.935376597658013e-11,2.9265487345038506,1.0660455001334936,146353817.32865062,30.205937250225947,True
676,1.1887298191376712e-10,3.0465779531203254,1.0191028787231249,105159608.46206194,31.639723024369037,True
677,1.0003381054775941e-10,2.94086595430181,1.0399456463795511,151522133.43442586,30.987137529645047,True
678,9.972195015611534e-11,2.712658546119032,0.953021862907362,342274469.84657407,33.89742450031511,True
679,9.439749187095777e-11,2.935399563144696,0.9452303155391981,218771193.2262131,34.1844324380757,True
680,1.038410483251276e-10,3.013286374330901,1.0807056961512245,108300477.33793129,29.772746436163505,True
681,1.0200081793198229e-10,2.86784038300019,1.0050450767573533,196978098.2171776,32.09515608201022,True
682,1.0801656008222587e-10,2.9895634806117832,0.9688385408276933,155722286.61292678,33.32900142629058,True
683,9.099529998108207e-11,2.8209884458848054,0.9689302753226441,275946940.99861103,33.325758781033635,True
684,9.182008825973797e-11,2.7414460840477726,0.9675438439180871,332055823.58629674,33.3748321535609,True
685,9.1400609559245e-11,2.904116901883264,0.964552048947708,228541324.35341477,33.48120877780909,True
686,1.0359169652331831e-10,2.7143523279253685,0.935842609869817,346046223.6159661,34.53658407074701,True
687,1.1038439462684864e-10,2.866022898710641,0.9249789798889746,235362350.6860624,34.95302267748068,True
688,9.159513126576672e-11,3.0186842262645506,0.990249781117279,159899894.40384397,32.58844805736908,True
689,9.192217221318633e-11,2.699023709425372,0.97035370648398,364021587.000688,33.275521679749076,True
690,9.901514134915007e-11,2.76205032040861,1.0553579642721647,226928192.81575152,30.52115651396975,True
691,9.364068959987615e-11,2.7867967754838423,1.0146538326633459,253696288.22919145,31.782494573527863,True
692,1.0513971507014295e-10,2.883668014028904,1.013265884003899,179422103.2730123,31.82729093904657,True
693,7.438293801005715e-11,2.8534283214353793,0.9628439796222774,318485748.34659445,33.54223754608511,True
694,8.806363154959781e-11,3.029913638169609,0.9939485792110012,160000072.22657278,32.463749149080705,True
695,8.848880319397013e-11,2.9854348329091698,1.018050055181572,164278546.2041285,31.673395816220964,True
696,7.372458228109301e-11,2.93952729460686,1.0358097869856338,208827235.80064273,31.114542336243257,True
697,8.674907093405949e-11,2.9045630314343884,0.9953054086740817,218416562.18587267,32.41823822196307,True
698,8.721450128787911e-11,2.929322977698483,1.0539561889662103,171520657.40549287,30.562974850503608,True
699,9.406939531661924e-11,2.8038017644686626,1.0003994654453972,252780355.6894931,32.248474587623505,True
700,1.0668447255993854e-10,2.9757210353556616,1.039642355925884,130627805.10418469,30.996445925271047,True
701,9.364741774856927e-11,2.77879557456408,0.9755073895705425,290640473.59745467,33.094859279862675,True
702,8.610418828539692e-11,2.9735376993902234,0.9093705816715679,247395216.83370593,35.59272530477348,True
703,9.545323640435013e-11,3.0086142502118833,1.013417949400926,146090915.7513676,31.822377007682785,True
704,1.0607206676583696e-10,2.911086460208809,1.0362662031573313,155342050.78126484,31.100432551834608,True
705,8.663079536529692e-11,2.8723786941038028,1.0287673665903785,213689436.45707953,31.333840732341326,True
706,8.72584811143541e-11,2.9300309908309674,1.021109333071872,188717599.53268313,31.5757422182714,True
707,1.0136207000903255e-10,2.603848162989933,0.9825706517022507,400411199.2801159,32.85033517882046,True
708,9.387325328898431e-11,2.9202258218485464,0.9596626874277204,217562274.5672551,33.65648321106286,True
709,1.0221585303081095e-10,2.878664600216019,1.027586413452189,178984491.97547314,31.370909472838257,True
710,9.586899079876516e-11,2.884937188694301,1.0213223708099137,191484929.39477554,31.568963740902866,True
711,1.0273597102165985e-10,2.960653251289783,0.9719550454578086,173604341.35843164,33.21918156532673,True
712,8.606325010520985e-11,2.8825231078435274,1.0554712094596028,194095890.67462805,30.517782986349605,True
713,9.588398735243263e-11,2.7759793143348843,0.9558567242726199,303559455.8574643,33.79416099568859,True
714,9.39773758621137e-11,2.8758597329174624,0.970823831060448,233053851.2476308,33.25896195338649,True
715,8.432744712860035e-11,2.8967555484080827,1.0818212606170832,177268947.2177041,29.739482348397477,True
716,8.09906117004606e-11,2.9014933911581013,1.0434290968866957,203912293.5297271,30.880613703125295,True
717,1.0258319073863676e-10,2.906191936728507,0.9820995347054489,191694173.2465611,32.866535371428796,True
718,9.263085713070741e-11,2.9939369044918553,1.0143690354821775,155505045.20145217,31.791676472318013,True
719,8.618610929618564e-11,2.7813965446965856,1.007739612226192,284992271.5662554,32.006876405599535,True
720,9.507668220553601e-11,2.907570045616485,0.8627193067511311,306462469.3979873,37.64902950742114,True
721,1.068289810305533e-10,3.018992969861824,0.954676302526331,153871236.44502035,33.83708487431126,True
722,7.410491668442955e-11,2.7165388503062804,0.9974576691445359,399617123.4723841,32.34630082981257,True
723,8.163226857692808e-11,2.9079646680780056,0.9821694261720347,239821487.33836547,32.86413104773625,True
724,8.714029015780543e-11,2.8314621498026957,1.012355128241521,246308124.36722356,31.856752538353284,True
725,1.1002731712051516e-10,2.85292896155269,1.056474115647396,162796615.57841212,30.487938386726903,True
726,9.871283503602526e-11,2.799519249678558,0.9839232107673036,255747858.34306335,32.803911244386654,True
727,1.0336624550842778e-10,2.8730449284299557,0.9471172601938568,230017243.984716,34.11449198077478,True
728,8.505445517638819e-11,3.0741255614426906,1.0162425829255524,138772935.04130492,31.731367487058616,True
729,8.525245559740295e-11,2.763556963882279,0.9836688333216098,323075928.0267381,32.81263250337436,True
730,1.0029901168053803e-10,2.773038999752117,0.9921968249589048,261655587.94760698,32.52269077729128,True
731,9.65594335769803e-11,2.75980654298365,0.985411314042346,286327029.83141345,32.75298225937606,True
732,1.0126789266109562e-10,3.0627418286628103,1.1120918900005492,89471303.07237644,28.862341849699508,True
733,9.419835848708686e-11,2.8437660294478713,0.8879647869501027,328218654.4317928,36.50942898707854,True
734,9.867017977396443e-11,2.8874360939652326,0.9805833048433676,209423826.3501183,32.91877929004687,True
735,9.751794321508906e-11,2.849721705889376,0.9998155487175804,218664448.83955878,32.26784631185809,True
736,1.0346656693521529e-10,2.795557712159691,0.9609428753858611,264310130.31604072,33.610418510147106,True
737,1.0374727950666692e-10,2.8664849353385566,1.0449912916064141,172621037.7270265,30.83307249109406,True
738,8.044922885383901e-11,3.135824360573656,1.040662883935982,117018236.88834949,30.96514612274126,True
739,7.442622186872779e-11,3.0292070920974257,0.997612269075573,187431347.63079304,32.341145413529325,True
740,1.0561675581745448e-10,2.804706218220773,0.9864663122328153,234260665.87386206,32.716968984965575,True
741,1.0740216089531459e-10,2.954757410306169,0.9944021582884176,156836175.21007097,32.44852132901904,True
742,8.620201901267196e-11,2.8068477227333624,0.9947606673176095,278493570.3598704,32.43649508163138,True
743,7.814558009716197e-11,2.712363236115378,0.9960813485937119,384337924.8072949,32.39226728477763,True
744,9.695073428166913e-11,2.991951091766463,0.99060004492416,160856703.00157273,32.57659957126168,True
745,1.0493604697296509e-10,3.0060092846643554,1.0126224657296197,134058216.46984647,31.848099071864453,True
746,1.1325690741536943e-10,2.99460522510479,1.0376606032413933,118225712.9509061,31.05740254289437,True
747,1.0095645669217393e-10,2.8430134750780427,0.9384869926200712,259924978.4928601,34.436675225087626,True
748,9.243151971277734e-11,2.8733224265998016,0.9474668050383426,256770655.32206857,34.10156652562233,True
749,8.742594603278532e-11,2.9649765553658125,0.9125740985258238,245854593.36400783,35.45923422729307,True
750,9.610993240003829e-11,2.929149603734811,1.04331987001788,160663366.4066583,30.88394305548413,True
751,9.312705884270155e-11,2.8506362528702955,1.012516164659523,219914278.16388774,31.85153939163582,True
752,8.625534810500336e-11,2.7280928179881836,1.0252633757966385,308132585.258311,31.444076119443746,True
753,1.1566805424828755e-10,2.901387519414201,0.9285250880818265,204349870.49254555,34.81601743856179,True
